job_id,submit_time,runtime_min,norm_cpu_seconds,cores_used
226803687,2026-03-01 10:49:58,3.341,4149.2,1
226803827,2026-03-01 10:51:00,3.004,4537.624,1
226801542,2026-03-01 10:32:25,20.51,19885.892,1
226801933,2026-03-01 10:35:23,16.674,19701.06,1
226803536,2026-03-01 10:48:47,3.34,3732.756,1
226802530,2026-03-01 10:39:37,13.515,21142.744,1
226802395,2026-03-01 10:38:42,12.846,18259.02,1
226803705,2026-03-01 10:50:07,3.174,5129.41,1
226803622,2026-03-01 10:49:27,3.674,4204.0,1
226802201,2026-03-01 10:37:22,13.849,21456.329,1
226801957,2026-03-01 10:35:32,16.174,18802.344,1
226801828,2026-03-01 10:34:36,18.013,30131.816,1
226804096,2026-03-01 10:52:59,1.346,1550.838,1
226801810,2026-03-01 10:34:29,16.513,23544.664,1
226803516,2026-03-01 10:48:36,4.518,9538.271,1
226803634,2026-03-01 10:49:33,3.838,4300.14,1
226802457,2026-03-01 10:39:06,12.006,20086.352,1
226801976,2026-03-01 10:35:41,15.839,33636.248,1
226802107,2026-03-01 10:36:40,14.846,23445.786,1
226804102,2026-03-01 10:53:01,1.181,1326.78,1
226802430,2026-03-01 10:38:56,12.186,23893.566,1
226794573,2026-03-01 09:14:48,109.686,177800.932,1
226801660,2026-03-01 10:33:18,19.672,18238.72,1
226802433,2026-03-01 10:38:57,12.189,25575.084,1
226802506,2026-03-01 10:39:27,11.852,24508.4,1
226803563,2026-03-01 10:49:00,4.342,4445.802,1
226801505,2026-03-01 10:32:08,21.007,19621.231,1
226802275,2026-03-01 10:37:53,13.512,22645.308,1
226804024,2026-03-01 10:52:29,1.673,1425.648,1
226803807,2026-03-01 10:50:51,2.519,4319.204,1
226801602,2026-03-01 10:32:52,20.014,19531.344,1
226804045,2026-03-01 10:52:37,1.175,1788.948,1
226802009,2026-03-01 10:35:57,15.673,22462.198,1
226804124,2026-03-01 10:53:10,1.175,1344.703,1
226803853,2026-03-01 10:51:12,1.172,1475.768,1
226803995,2026-03-01 10:52:16,1.022,1912.171,1
226802452,2026-03-01 10:39:05,12.19,25774.046,1
226804009,2026-03-01 10:52:21,1.338,1677.546,1
226803764,2026-03-01 10:50:33,2.688,5409.38,1
226802366,2026-03-01 10:38:30,12.513,20063.043,1
226804042,2026-03-01 10:52:36,1.338,1584.128,1
226804032,2026-03-01 10:52:32,3.18,4839.579,1
226797421,2026-03-01 09:56:36,69.345,69001.98,1
226804418,2026-03-01 10:55:32,1.175,1458.272,1
226801867,2026-03-01 10:34:53,19.011,34624.485,1
226804466,2026-03-01 10:55:53,1.018,1722.748,1
226804123,2026-03-01 10:53:10,3.008,4265.756,1
226803953,2026-03-01 10:51:58,3.506,5945.914,1
226802471,2026-03-01 10:39:12,14.023,29634.508,1
226803792,2026-03-01 10:50:45,4.509,4165.954,1
226802298,2026-03-01 10:38:01,15.171,26913.3,1
226803706,2026-03-01 10:50:07,5.182,7759.815,1
226801865,2026-03-01 10:34:53,18.843,16902.285,1
226804072,2026-03-01 10:52:49,3.181,4727.944,1
226804524,2026-03-01 10:56:19,0.513,529.975,1
226802389,2026-03-01 10:38:40,13.673,18559.072,1
226804379,2026-03-01 10:55:17,1.181,1662.9,1
226802326,2026-03-01 10:38:13,15.008,25540.416,1
226801996,2026-03-01 10:35:51,17.183,21287.016,1
226802381,2026-03-01 10:38:37,13.684,28889.545,1
226803766,2026-03-01 10:50:34,5.014,8050.602,1
226802472,2026-03-01 10:39:13,13.841,20228.76,1
226802742,2026-03-01 10:41:07,12.184,25444.458,1
226801884,2026-03-01 10:35:03,17.683,22223.574,1
226804047,2026-03-01 10:52:38,3.506,3972.532,1
226802329,2026-03-01 10:38:15,15.005,18276.16,1
226804182,2026-03-01 10:53:42,2.683,4303.584,1
226803973,2026-03-01 10:52:06,3.511,5592.555,1
226804132,2026-03-01 10:53:15,3.014,4454.696,1
226802668,2026-03-01 10:40:35,12.187,22952.922,1
226804036,2026-03-01 10:52:33,3.505,5071.01,1
226803730,2026-03-01 10:50:19,4.687,9699.821,1
226802451,2026-03-01 10:39:04,14.015,18691.667,1
226804035,2026-03-01 10:52:33,2.691,5187.0,1
226803818,2026-03-01 10:50:55,4.847,8113.49,1
226802485,2026-03-01 10:39:18,13.18,21312.816,1
226802391,2026-03-01 10:38:40,14.339,17184.932,1
226804297,2026-03-01 10:54:46,1.673,1498.525,1
226804358,2026-03-01 10:55:08,1.185,1594.332,1
226804333,2026-03-01 10:54:59,1.34,1498.278,1
226804393,2026-03-01 10:55:23,1.18,2006.955,1
226802324,2026-03-01 10:38:13,14.675,22774.224,1
226802736,2026-03-01 10:41:05,12.019,25631.64,1
226802085,2026-03-01 10:36:31,16.51,19179.4,1
226802515,2026-03-01 10:39:31,13.174,19201.13,1
226804048,2026-03-01 10:52:39,3.34,3687.712,1
226802544,2026-03-01 10:39:43,13.341,19993.764,1
226802283,2026-03-01 10:37:56,15.189,32315.637,1
226804386,2026-03-01 10:55:20,1.18,1560.689,1
226804424,2026-03-01 10:55:35,1.02,1915.305,1
226804302,2026-03-01 10:54:48,1.171,1341.327,1
226804373,2026-03-01 10:55:14,1.181,1698.32,1
226804158,2026-03-01 10:53:29,2.688,4950.88,1
226802528,2026-03-01 10:39:36,12.849,21106.569,1
226802672,2026-03-01 10:40:37,12.344,19183.172,1
226804365,2026-03-01 10:55:12,1.187,1601.614,1
226803945,2026-03-01 10:51:55,3.839,3690.118,1
226802535,2026-03-01 10:39:39,12.848,21475.428,1
226804128,2026-03-01 10:53:13,2.692,5292.236,1
226802598,2026-03-01 10:40:05,12.673,25565.297,1
226801922,2026-03-01 10:35:18,17.676,18782.352,1
226802284,2026-03-01 10:37:56,14.839,17811.017,1
226801895,2026-03-01 10:35:06,18.016,28166.85,1
226802599,2026-03-01 10:40:07,12.521,25403.385,1
226802615,2026-03-01 10:40:12,12.683,20170.696,1
226802676,2026-03-01 10:40:38,12.18,22171.368,1
226802526,2026-03-01 10:39:35,13.007,19690.61,1
226802150,2026-03-01 10:37:01,15.005,21514.284,1
226803767,2026-03-01 10:50:35,4.506,4294.238,1
226803485,2026-03-01 10:48:20,6.505,10432.097,1
226802039,2026-03-01 10:36:10,16.347,19421.495,1
226802593,2026-03-01 10:40:03,12.84,22990.527,1
226802462,2026-03-01 10:39:08,13.007,18854.64,1
226802704,2026-03-01 10:40:51,11.84,21136.95,1
226803014,2026-03-01 10:44:46,9.842,14202.408,1
226803694,2026-03-01 10:50:02,4.676,4327.304,1
226804275,2026-03-01 10:54:36,1.02,1924.698,1
226804203,2026-03-01 10:53:54,2.011,2022.06,1
226804266,2026-03-01 10:54:30,1.339,1546.928,1
226802519,2026-03-01 10:39:32,12.521,25641.684,1
226803805,2026-03-01 10:50:50,4.34,5323.12,1
226804159,2026-03-01 10:53:30,2.507,3611.055,1
226802131,2026-03-01 10:36:53,16.355,25394.612,1
226801691,2026-03-01 10:33:34,19.34,17485.561,1
226803029,2026-03-01 10:44:53,8.695,18190.171,1
226802561,2026-03-01 10:39:50,12.691,26689.965,1
226804095,2026-03-01 10:52:58,2.518,4974.2,1
226802425,2026-03-01 10:38:53,14.005,18859.54,1
226802424,2026-03-01 10:38:53,13.509,18146.876,1
226802397,2026-03-01 10:38:43,14.19,28445.42,1
226804041,2026-03-01 10:52:36,3.186,6301.05,1
226802516,2026-03-01 10:39:31,12.187,25524.371,1
226803717,2026-03-01 10:50:13,4.687,8798.447,1
226802475,2026-03-01 10:39:13,13.507,19663.41,1
226802334,2026-03-01 10:38:17,14.014,18745.711,1
226803975,2026-03-01 10:52:06,2.692,4065.472,1
226802919,2026-03-01 10:42:30,9.675,14908.803,1
226804322,2026-03-01 10:54:55,1.021,1747.68,1
226802578,2026-03-01 10:39:57,12.527,25884.632,1
226803968,2026-03-01 10:52:04,2.52,4853.704,1
226802263,2026-03-01 10:37:49,14.838,20911.066,1
226803655,2026-03-01 10:49:44,3.84,5067.284,1
226804194,2026-03-01 10:53:48,1.679,1450.537,1
226804290,2026-03-01 10:54:43,1.345,1932.1,1
226804130,2026-03-01 10:53:13,2.52,4891.874,1
226802651,2026-03-01 10:40:28,12.175,22421.856,1
226802158,2026-03-01 10:37:05,16.006,20547.654,1
226803828,2026-03-01 10:51:00,4.173,3901.996,1
226804246,2026-03-01 10:54:18,1.173,1597.248,1
226802386,2026-03-01 10:38:38,13.845,21600.18,1
226802287,2026-03-01 10:37:57,13.514,21684.112,1
226802072,2026-03-01 10:36:25,16.507,19232.824,1
226803627,2026-03-01 10:49:30,4.341,4025.611,1
226802215,2026-03-01 10:37:29,14.672,20360.428,1
226804326,2026-03-01 10:54:56,1.181,1349.698,1
226802141,2026-03-01 10:36:58,16.006,21975.765,1
226803636,2026-03-01 10:49:34,4.859,10065.642,1
226802398,2026-03-01 10:38:43,13.346,20788.046,1
226802403,2026-03-01 10:38:45,13.842,17819.12,1
226803756,2026-03-01 10:50:31,3.675,5909.874,1
226803959,2026-03-01 10:52:00,3.186,6318.9,1
226802644,2026-03-01 10:40:25,12.011,21728.262,1
226801736,2026-03-01 10:33:56,20.18,18558.048,1
226804221,2026-03-01 10:54:04,1.18,1801.312,1
226794680,2026-03-01 09:15:31,110.346,183603.71,1
226802469,2026-03-01 10:39:11,13.339,22561.879,1
226803907,2026-03-01 10:51:39,3.674,4178.124,1
226804314,2026-03-01 10:54:52,1.18,1568.376,1
226803811,2026-03-01 10:50:53,3.672,3737.555,1
226803569,2026-03-01 10:49:01,5.508,6913.08,1
226802423,2026-03-01 10:38:53,12.021,25035.426,1
226802313,2026-03-01 10:38:08,14.171,20557.728,1
226802408,2026-03-01 10:38:47,13.682,21633.518,1
226803668,2026-03-01 10:49:49,4.507,4248.106,1
226801681,2026-03-01 10:33:28,20.507,19229.772,1
226802427,2026-03-01 10:38:55,13.339,22963.683,1
226804010,2026-03-01 10:52:21,2.84,4294.008,1
226804321,2026-03-01 10:54:54,1.019,1380.216,1
226802115,2026-03-01 10:36:44,15.849,18909.984,1
226802648,2026-03-01 10:40:27,12.008,22690.696,1
226803986,2026-03-01 10:52:11,3.179,3359.664,1
226802569,2026-03-01 10:39:54,12.507,23423.4,1
226802720,2026-03-01 10:40:58,13.179,21331.996,1
226803804,2026-03-01 10:50:49,4.021,8122.14,1
226802529,2026-03-01 10:39:37,12.68,21262.073,1
226803672,2026-03-01 10:49:51,4.685,7075.31,1
226801536,2026-03-01 10:32:22,20.008,19089.51,1
226802152,2026-03-01 10:37:03,15.677,19573.6,1
226804175,2026-03-01 10:53:38,1.179,1462.992,1
226804254,2026-03-01 10:54:23,1.339,1191.68,1
226802245,2026-03-01 10:37:42,14.672,18292.645,1
226802017,2026-03-01 10:36:00,16.673,19556.387,1
226802307,2026-03-01 10:38:05,13.84,18738.176,1
226804664,2026-03-01 10:59:51,1.008,1352.042,1
226803423,2026-03-01 10:47:51,6.028,9458.475,1
226804250,2026-03-01 10:54:21,1.339,1419.552,1
226803292,2026-03-01 10:46:53,7.177,7278.417,1
226803852,2026-03-01 10:51:10,3.522,7086.112,1
226802338,2026-03-01 10:38:18,14.007,18962.288,1
226803961,2026-03-01 10:52:01,3.175,4390.191,1
226803928,2026-03-01 10:51:49,3.004,4030.292,1
226803143,2026-03-01 10:45:48,7.178,6644.148,1
226803812,2026-03-01 10:50:53,3.842,4276.998,1
226802316,2026-03-01 10:38:08,14.193,28132.608,1
226802896,2026-03-01 10:42:15,9.675,14640.684,1
226803751,2026-03-01 10:50:28,4.171,5500.664,1
226802419,2026-03-01 10:38:51,13.178,21378.85,1
226803535,2026-03-01 10:48:45,4.505,4569.438,1
226803513,2026-03-01 10:48:34,5.34,7151.632,1
226801749,2026-03-01 10:34:02,19.341,18969.02,1
226803958,2026-03-01 10:52:00,3.009,3894.66,1
226802416,2026-03-01 10:38:51,13.184,21982.746,1
226802418,2026-03-01 10:38:51,13.179,21066.75,1
226802124,2026-03-01 10:36:49,15.176,18363.591,1
226802173,2026-03-01 10:37:12,15.172,20194.136,1
226804216,2026-03-01 10:54:03,1.181,1460.277,1
226794739,2026-03-01 09:15:55,109.513,178799.439,1
226803476,2026-03-01 10:48:15,5.839,8208.72,1
226803895,2026-03-01 10:51:32,2.841,3847.185,1
226804021,2026-03-01 10:52:27,2.688,5295.856,1
226803934,2026-03-01 10:51:51,3.021,4827.002,1
226802356,2026-03-01 10:38:26,13.512,19855.011,1
226802347,2026-03-01 10:38:22,13.346,21527.712,1
226803835,2026-03-01 10:51:04,3.519,5419.032,1
226803969,2026-03-01 10:52:04,3.012,4642.764,1
226804117,2026-03-01 10:53:07,1.677,1414.991,1
226802043,2026-03-01 10:36:12,15.509,19099.095,1
226803452,2026-03-01 10:48:03,4.342,5175.344,1
226804214,2026-03-01 10:54:01,1.186,1615.16,1
226803956,2026-03-01 10:51:59,3.006,4437.873,1
226804508,2026-03-01 10:56:11,1.675,1361.934,1
226802401,2026-03-01 10:38:44,15.356,29731.852,1
226804110,2026-03-01 10:53:05,3.352,6601.76,1
226803284,2026-03-01 10:46:51,9.347,15244.625,1
226804170,2026-03-01 10:53:36,3.34,3851.534,1
226802566,2026-03-01 10:39:52,13.843,18918.672,1
226802655,2026-03-01 10:40:30,12.184,25527.642,1
226804294,2026-03-01 10:54:45,2.521,5122.736,1
226804303,2026-03-01 10:54:48,2.672,3759.06,1
226804655,2026-03-01 10:59:47,1.183,1641.438,1
226802750,2026-03-01 10:41:11,13.008,13258.028,1
226804264,2026-03-01 10:54:30,3.013,4449.615,1
226804279,2026-03-01 10:54:39,2.69,5461.158,1
226802753,2026-03-01 10:41:12,12.839,19546.665,1
226801949,2026-03-01 10:35:29,18.846,15895.44,1
226803825,2026-03-01 10:50:59,5.338,7209.972,1
226802638,2026-03-01 10:40:23,13.681,21563.548,1
226802367,2026-03-01 10:38:31,15.671,19741.44,1
226802608,2026-03-01 10:40:11,13.348,22657.492,1
226802477,2026-03-01 10:39:14,14.008,22155.014,1
226802961,2026-03-01 10:43:17,11.34,13296.246,1
226802606,2026-03-01 10:40:09,13.84,20560.128,1
226802315,2026-03-01 10:38:08,15.854,24568.526,1
226804236,2026-03-01 10:54:13,2.838,5070.855,1
226802241,2026-03-01 10:37:40,16.006,20408.76,1
226802788,2026-03-01 10:41:25,12.506,22092.282,1
226804661,2026-03-01 10:59:50,1.017,1904.595,1
226803845,2026-03-01 10:51:08,5.341,7035.7,1
226802808,2026-03-01 10:41:33,12.687,26813.208,1
226802715,2026-03-01 10:40:56,13.181,21898.428,1
226804288,2026-03-01 10:54:43,2.694,4737.624,1
226804644,2026-03-01 10:59:43,1.02,1897.375,1
226804658,2026-03-01 10:59:49,1.005,1586.888,1
226804583,2026-03-01 10:57:05,1.341,1612.08,1
226802657,2026-03-01 10:40:30,13.676,19538.342,1
226802979,2026-03-01 10:43:45,11.346,20462.24,1
226804300,2026-03-01 10:54:47,3.008,4642.963,1
226803923,2026-03-01 10:51:46,5.022,10251.421,1
226803166,2026-03-01 10:46:00,9.673,16642.72,1
226803855,2026-03-01 10:51:13,5.007,7561.62,1
226802116,2026-03-01 10:36:46,17.511,26592.476,1
226804244,2026-03-01 10:54:18,3.015,4615.338,1
226802696,2026-03-01 10:40:47,13.181,19417.767,1
226802688,2026-03-01 10:40:44,13.34,22708.56,1
226802799,2026-03-01 10:41:30,11.673,16098.205,1
226803509,2026-03-01 10:48:32,7.342,6681.339,1
226802297,2026-03-01 10:38:01,16.005,32000.304,1
226802351,2026-03-01 10:38:23,13.679,18472.839,1
226804176,2026-03-01 10:53:39,3.339,4113.9,1
226804147,2026-03-01 10:53:23,3.673,4042.046,1
226802838,2026-03-01 10:41:45,12.341,20743.41,1
226802494,2026-03-01 10:39:22,13.842,27244.56,1
226804560,2026-03-01 10:56:46,1.345,1436.772,1
226804195,2026-03-01 10:53:49,3.176,5053.454,1
226802501,2026-03-01 10:39:25,13.675,18755.568,1
226802747,2026-03-01 10:41:09,12.688,25690.94,1
226804189,2026-03-01 10:53:47,3.339,5260.816,1
226804179,2026-03-01 10:53:40,2.839,4801.9,1
226802611,2026-03-01 10:40:12,13.175,19768.84,1
226802833,2026-03-01 10:41:43,12.185,25488.0,1
226803917,2026-03-01 10:51:44,3.839,4468.008,1
226803887,2026-03-01 10:51:28,5.008,5002.334,1
226804564,2026-03-01 10:56:50,1.02,1344.584,1
226804105,2026-03-01 10:53:03,2.85,4575.714,1
226802609,2026-03-01 10:40:11,13.175,19321.272,1
226804561,2026-03-01 10:56:46,1.173,1384.905,1
226802678,2026-03-01 10:40:40,13.174,17611.016,1
226803890,2026-03-01 10:51:30,5.013,8098.2,1
226802684,2026-03-01 10:40:43,12.673,19010.6,1
226802557,2026-03-01 10:39:48,14.022,28186.834,1
226802642,2026-03-01 10:40:24,13.173,19714.5,1
226804094,2026-03-01 10:52:57,3.505,3929.112,1
226803678,2026-03-01 10:49:53,6.174,7505.481,1
226804220,2026-03-01 10:54:04,2.852,4543.275,1
226802727,2026-03-01 10:41:02,12.343,20451.002,1
226802824,2026-03-01 10:41:39,12.024,25482.66,1
226804091,2026-03-01 10:52:56,3.179,4785.69,1
226803952,2026-03-01 10:51:57,4.685,9845.0,1
226804178,2026-03-01 10:53:40,3.173,3929.904,1
226802458,2026-03-01 10:39:06,14.352,30341.244,1
226803984,2026-03-01 10:52:11,3.026,4700.988,1
226802844,2026-03-01 10:41:48,12.019,25292.736,1
226802354,2026-03-01 10:38:25,15.353,31496.085,1
226802487,2026-03-01 10:39:19,14.353,30176.376,1
226802675,2026-03-01 10:40:38,13.174,22240.68,1
226802716,2026-03-01 10:40:56,12.522,26725.32,1
226802558,2026-03-01 10:39:49,13.173,20864.552,1
226804217,2026-03-01 10:54:03,2.519,5089.0,1
226803932,2026-03-01 10:51:50,4.688,9555.18,1
226804260,2026-03-01 10:54:27,2.69,5400.978,1
226792700,2026-03-01 08:45:50,140.849,227400.75,1
226802513,2026-03-01 10:39:30,14.01,22473.488,1
226801814,2026-03-01 10:34:30,19.509,18195.69,1
226802161,2026-03-01 10:37:06,16.339,19783.308,1
226804284,2026-03-01 10:54:41,1.344,1470.39,1
226804218,2026-03-01 10:54:04,2.688,5102.031,1
226802376,2026-03-01 10:38:36,15.338,19629.82,1
226804507,2026-03-01 10:56:11,1.182,1600.281,1
226804289,2026-03-01 10:54:43,2.525,5128.031,1
226803971,2026-03-01 10:52:05,3.673,4735.926,1
226804523,2026-03-01 10:56:19,1.188,1538.856,1
226803940,2026-03-01 10:51:53,4.513,4612.061,1
226802308,2026-03-01 10:38:05,15.674,21514.647,1
226803849,2026-03-01 10:51:10,4.686,9630.036,1
226804518,2026-03-01 10:56:16,1.186,2295.446,1
226802683,2026-03-01 10:40:42,13.01,19080.754,1
226802538,2026-03-01 10:39:40,13.856,28826.688,1
226803783,2026-03-01 10:50:42,5.171,5171.895,1
226802595,2026-03-01 10:40:04,13.505,26949.553,1
226802681,2026-03-01 10:40:41,13.007,19887.228,1
226802693,2026-03-01 10:40:46,12.345,22216.055,1
226804028,2026-03-01 10:52:31,4.007,4538.4,1
226802601,2026-03-01 10:40:08,13.51,18400.01,1
226803856,2026-03-01 10:51:14,4.675,4271.708,1
226804212,2026-03-01 10:54:00,2.848,4371.3,1
226802794,2026-03-01 10:41:27,11.856,25000.214,1
226803909,2026-03-01 10:51:40,4.687,9840.96,1
226804549,2026-03-01 10:56:36,1.172,1504.05,1
226804167,2026-03-01 10:53:34,3.015,5660.82,1
226804484,2026-03-01 10:56:01,1.346,1182.155,1
226804502,2026-03-01 10:56:09,1.34,1422.6,1
226804267,2026-03-01 10:54:30,2.518,4571.16,1
226804495,2026-03-01 10:56:05,1.341,1979.645,1
226804141,2026-03-01 10:53:20,2.853,5595.1,1
226802582,2026-03-01 10:39:58,13.015,20623.14,1
226803826,2026-03-01 10:50:59,4.34,4049.24,1
226804049,2026-03-01 10:52:39,3.354,6451.376,1
226802256,2026-03-01 10:37:45,15.511,18465.785,1
226804460,2026-03-01 10:55:50,1.174,1408.254,1
226802537,2026-03-01 10:39:40,13.178,18062.226,1
226801880,2026-03-01 10:34:59,19.345,19103.698,1
226802192,2026-03-01 10:37:19,16.173,18679.32,1
226802463,2026-03-01 10:39:08,14.007,19737.84,1
226804207,2026-03-01 10:53:57,2.672,3753.866,1
226804139,2026-03-01 10:53:19,2.519,5106.096,1
226804008,2026-03-01 10:52:21,4.007,5464.004,1
226801825,2026-03-01 10:34:35,19.676,17765.48,1
226804190,2026-03-01 10:53:47,2.852,5788.8,1
226804085,2026-03-01 10:52:54,3.515,3380.877,1
226804196,2026-03-01 10:53:50,2.687,5075.07,1
226802498,2026-03-01 10:39:24,13.843,18493.124,1
226804232,2026-03-01 10:54:11,2.518,4512.618,1
226804233,2026-03-01 10:54:11,2.524,4948.097,1
226802130,2026-03-01 10:36:52,15.506,18947.8,1
226802414,2026-03-01 10:38:49,14.343,19937.26,1
226804235,2026-03-01 10:54:13,2.509,3944.898,1
226804811,2026-03-01 11:00:54,1.344,1412.856,1
226802621,2026-03-01 10:40:15,13.007,21993.294,1
226802875,2026-03-01 10:42:03,11.522,18019.638,1
226804516,2026-03-01 10:56:16,2.84,3877.448,1
226803666,2026-03-01 10:49:47,5.84,6819.12,1
226804505,2026-03-01 10:56:10,1.182,1593.26,1
226802662,2026-03-01 10:40:33,12.673,19529.131,1
226802237,2026-03-01 10:37:38,16.019,24206.848,1
226802545,2026-03-01 10:39:43,13.347,22060.08,1
226802645,2026-03-01 10:40:26,12.859,26681.505,1
226802246,2026-03-01 10:37:42,15.673,18813.837,1
226804420,2026-03-01 10:55:32,1.338,1430.048,1
226802695,2026-03-01 10:40:47,12.686,26409.515,1
226802586,2026-03-01 10:40:00,12.839,22113.09,1
226803870,2026-03-01 10:51:21,4.511,6350.3,1
226802699,2026-03-01 10:40:48,12.507,19901.532,1
226804187,2026-03-01 10:53:44,2.674,4558.938,1
226804281,2026-03-01 10:54:40,1.339,1378.6,1
226804338,2026-03-01 10:55:01,1.675,1581.184,1
226804310,2026-03-01 10:54:51,1.346,1466.48,1
226803963,2026-03-01 10:52:02,3.842,4286.751,1
226804084,2026-03-01 10:52:53,3.345,6689.604,1
226804618,2026-03-01 10:58:26,0.511,451.472,1
226804370,2026-03-01 10:55:14,1.345,1473.725,1
226804056,2026-03-01 10:52:42,2.846,4925.36,1
226804029,2026-03-01 10:52:31,3.189,6591.599,1
226804478,2026-03-01 10:55:57,1.181,1696.878,1
226804411,2026-03-01 10:55:30,1.339,1535.6,1
226803916,2026-03-01 10:51:44,4.341,5693.454,1
226803879,2026-03-01 10:51:24,4.344,3942.08,1
226802311,2026-03-01 10:38:08,15.34,21528.29,1
226801974,2026-03-01 10:35:40,18.007,16995.643,1
226801807,2026-03-01 10:34:27,19.841,20280.48,1
226802438,2026-03-01 10:39:00,14.341,18846.845,1
226802057,2026-03-01 10:36:18,17.34,21071.589,1
226804082,2026-03-01 10:52:53,3.019,4947.126,1
226804092,2026-03-01 10:52:57,3.187,6327.126,1
226804067,2026-03-01 10:52:46,3.342,4142.304,1
226803406,2026-03-01 10:47:42,7.507,7121.715,1
226804510,2026-03-01 10:56:12,2.855,5857.656,1
226802518,2026-03-01 10:39:32,15.687,30992.31,1
226804138,2026-03-01 10:53:19,4.84,6856.0,1
226802496,2026-03-01 10:39:23,15.839,19272.33,1
226803255,2026-03-01 10:46:37,10.339,17561.664,1
226804782,2026-03-01 11:00:41,1.34,1517.425,1
226802782,2026-03-01 10:41:24,13.683,22246.334,1
226804842,2026-03-01 11:01:08,1.182,1604.61,1
226802456,2026-03-01 10:39:06,15.854,33795.183,1
226801929,2026-03-01 10:35:21,19.675,18968.695,1
226802639,2026-03-01 10:40:23,14.344,19376.58,1
226804328,2026-03-01 10:54:58,3.184,4855.564,1
226804060,2026-03-01 10:52:44,4.84,5662.025,1
226802723,2026-03-01 10:40:59,14.007,18896.8,1
226802375,2026-03-01 10:38:35,16.005,19608.16,1
226804367,2026-03-01 10:55:13,3.172,4420.304,1
226802136,2026-03-01 10:36:55,16.673,19827.168,1
226804459,2026-03-01 10:55:49,3.18,4015.704,1
226804014,2026-03-01 10:52:23,5.506,5808.594,1
226802771,2026-03-01 10:41:20,13.18,21925.991,1
226804760,2026-03-01 11:00:31,1.341,1492.32,1
226802731,2026-03-01 10:41:03,14.009,19273.76,1
226802899,2026-03-01 10:42:18,13.173,19917.516,1
226802007,2026-03-01 10:35:56,18.508,18697.494,1
226804793,2026-03-01 11:00:46,1.347,1469.24,1
226804476,2026-03-01 10:55:57,3.01,4677.984,1
226804329,2026-03-01 10:54:58,3.176,4093.577,1
226802848,2026-03-01 10:41:49,13.172,16805.348,1
226804520,2026-03-01 10:56:17,2.847,3992.88,1
226804427,2026-03-01 10:55:36,3.01,4714.542,1
226802909,2026-03-01 10:42:24,12.187,25069.084,1
226804336,2026-03-01 10:55:01,3.349,4453.218,1
226804532,2026-03-01 10:56:25,3.016,4489.56,1
226804374,2026-03-01 10:55:14,3.349,4478.88,1
226804160,2026-03-01 10:53:31,4.689,9569.698,1
226801965,2026-03-01 10:35:35,19.51,19324.71,1
226804911,2026-03-01 11:01:37,0.84,1053.921,1
226804521,2026-03-01 10:56:18,2.681,3886.986,1
226802355,2026-03-01 10:38:26,16.354,25148.382,1
226803335,2026-03-01 10:47:11,10.007,13518.71,1
226804180,2026-03-01 10:53:40,4.348,6180.429,1
226804432,2026-03-01 10:55:38,3.007,3904.381,1
226802641,2026-03-01 10:40:24,14.673,28167.75,1
226804580,2026-03-01 10:57:03,2.52,4633.53,1
226804774,2026-03-01 11:00:38,1.178,1602.606,1
226803650,2026-03-01 10:49:41,7.508,7220.913,1
226803050,2026-03-01 10:45:04,11.852,24975.536,1
226804480,2026-03-01 10:55:58,2.673,4739.329,1
226802726,2026-03-01 10:41:00,13.846,18869.235,1
226804682,2026-03-01 10:59:58,1.008,1449.308,1
226802860,2026-03-01 10:41:55,12.186,25611.32,1
226802030,2026-03-01 10:36:06,19.342,19777.095,1
226802305,2026-03-01 10:38:05,16.172,18901.746,1
226802781,2026-03-01 10:41:24,13.692,21159.06,1
226804820,2026-03-01 11:00:58,1.172,1635.424,1
226804259,2026-03-01 10:54:27,3.675,6438.633,1
226804202,2026-03-01 10:53:53,3.006,3937.968,1
226802805,2026-03-01 10:41:32,13.343,23376.688,1
226802818,2026-03-01 10:41:37,13.513,18581.284,1
226801982,2026-03-01 10:35:45,19.176,19967.808,1
226804419,2026-03-01 10:55:32,2.506,3606.21,1
226804472,2026-03-01 10:55:55,2.506,3565.135,1
226803799,2026-03-01 10:50:48,6.505,6236.869,1
226804348,2026-03-01 10:55:04,3.016,4059.558,1
226802841,2026-03-01 10:41:46,12.847,20334.768,1
226803571,2026-03-01 10:49:03,7.34,6998.544,1
226801973,2026-03-01 10:35:40,19.176,19269.432,1
226802620,2026-03-01 10:40:15,14.674,18993.624,1
226802708,2026-03-01 10:40:53,13.857,28588.2,1
226802272,2026-03-01 10:37:52,16.841,19717.796,1
226804204,2026-03-01 10:53:55,4.013,4730.943,1
226804882,2026-03-01 11:01:25,0.685,1268.06,1
226804447,2026-03-01 10:55:43,2.855,5848.012,1
226802567,2026-03-01 10:39:54,15.007,22579.386,1
226802422,2026-03-01 10:38:53,15.675,21719.328,1
226804113,2026-03-01 10:53:06,4.685,9671.487,1
226801997,2026-03-01 10:35:51,19.518,33807.648,1
226804578,2026-03-01 10:57:01,1.508,1518.435,1
226802212,2026-03-01 10:37:28,17.518,23087.526,1
226804470,2026-03-01 10:55:54,2.52,4878.473,1
226804493,2026-03-01 10:56:04,2.522,5129.395,1
226802941,2026-03-01 10:42:51,12.512,19948.771,1
226802796,2026-03-01 10:41:28,13.357,28557.72,1
